experiment,config_fingerprint,track,trial,snr_db,rsr_db,N,K,P,modulation,algorithm,metric,value,error_energy,true_energy,expected_symbol_energy,bit_errors,bit_count,status,error_type,error_message,master_seed,sigma2,alpha_b_abs,max_iter
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,20,36,3,1,16-QAM,biased_gs,detection_nmse,0.23647181802471942,0.70941545407415829,,3,,,ok,,,20260818,1.503561700881817,10,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,20,36,3,1,16-QAM,em_gs,detection_nmse,0.16932310499543524,0.50796931498630571,,3,,,ok,,,20260818,1.503561700881817,10,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,20,36,3,1,16-QAM,genie_zf,detection_nmse,0.035746902229131197,0.10724070668739359,,3,,,ok,,,20260818,1.503561700881817,10,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,20,36,3,1,16-QAM,cui_crlb,detection_nmse,0.094740421071577804,0.2842212632147334,,3,,,ok,,,20260818,1.503561700881817,10,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,21,36,3,1,16-QAM,biased_gs,detection_nmse,0.33916838828277135,1.017505164848314,,3,,,ok,,,20260818,1.503561700881817,11.220184543019636,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,21,36,3,1,16-QAM,em_gs,detection_nmse,0.32824521564856984,0.98473564694570959,,3,,,ok,,,20260818,1.503561700881817,11.220184543019636,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,21,36,3,1,16-QAM,genie_zf,detection_nmse,0.09167889358373503,0.27503668075120508,,3,,,ok,,,20260818,1.503561700881817,11.220184543019636,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,21,36,3,1,16-QAM,cui_crlb,detection_nmse,0.091864934006350721,0.27559480201905218,,3,,,ok,,,20260818,1.503561700881817,11.220184543019636,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,22,36,3,1,16-QAM,biased_gs,detection_nmse,0.065385882343534013,0.19615764703060204,,3,,,ok,,,20260818,1.503561700881817,12.589254117941673,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,22,36,3,1,16-QAM,em_gs,detection_nmse,0.065568413194383238,0.19670523958314973,,3,,,ok,,,20260818,1.503561700881817,12.589254117941673,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,22,36,3,1,16-QAM,genie_zf,detection_nmse,0.0081241177802934966,0.02437235334088049,,3,,,ok,,,20260818,1.503561700881817,12.589254117941673,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,22,36,3,1,16-QAM,cui_crlb,detection_nmse,0.08776820291749915,0.26330460875249745,,3,,,ok,,,20260818,1.503561700881817,12.589254117941673,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,23,36,3,1,16-QAM,biased_gs,detection_nmse,0.033706285152813674,0.10111885545844101,,3,,,ok,,,20260818,1.503561700881817,14.125375446227538,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,23,36,3,1,16-QAM,em_gs,detection_nmse,0.039876404550417063,0.11962921365125119,,3,,,ok,,,20260818,1.503561700881817,14.125375446227538,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,23,36,3,1,16-QAM,genie_zf,detection_nmse,0.027664895413127361,0.082994686239382082,,3,,,ok,,,20260818,1.503561700881817,14.125375446227538,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,23,36,3,1,16-QAM,cui_crlb,detection_nmse,0.086761112180083186,0.26028333654024954,,3,,,ok,,,20260818,1.503561700881817,14.125375446227538,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,24,36,3,1,16-QAM,biased_gs,detection_nmse,0.11618616904873343,0.34855850714620029,,3,,,ok,,,20260818,1.503561700881817,15.848931924611135,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,24,36,3,1,16-QAM,em_gs,detection_nmse,0.11470408662082036,0.34411225986246108,,3,,,ok,,,20260818,1.503561700881817,15.848931924611135,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,24,36,3,1,16-QAM,genie_zf,detection_nmse,0.057615276038880697,0.17284582811664209,,3,,,ok,,,20260818,1.503561700881817,15.848931924611135,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,24,36,3,1,16-QAM,cui_crlb,detection_nmse,0.087891135408807372,0.2636734062264221,,3,,,ok,,,20260818,1.503561700881817,15.848931924611135,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,25,36,3,1,16-QAM,biased_gs,detection_nmse,0.13797610084291423,0.41392830252874269,,3,,,ok,,,20260818,1.503561700881817,17.782794100389232,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,25,36,3,1,16-QAM,em_gs,detection_nmse,0.09357908501763014,0.28073725505289043,,3,,,ok,,,20260818,1.503561700881817,17.782794100389232,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,25,36,3,1,16-QAM,genie_zf,detection_nmse,0.025273295154538206,0.075819885463614622,,3,,,ok,,,20260818,1.503561700881817,17.782794100389232,50
